offline_datapoint_1 1560343796 0.000
offline_datapoint_8 1560343796 0.000
offline_datapoint_3 1560343796 1.130
offline_datapoint_13 1560343796 10.957
offline_datapoint_10 1560343808 0.277
offline_datapoint_6 1560343808 15.179
offline_datapoint_16 1560343808 0.000
offline_datapoint_7 1560343808 482.500
offline_datapoint_15 1560343808 6.083
offline_datapoint_2 1560343808 0.000
offline_datapoint_5 1560343808 78.083
offline_datapoint_0 1560343808 444.583
offline_datapoint_9 1560343808 0.000
offline_datapoint_12 1560343808 135.583
offline_datapoint_4 1560343808 0.000
offline_datapoint_11 1560343808 10.333
offline_datapoint_14 1560343808 10.333
offline_datapoint_1 1560343808 0.000
offline_datapoint_8 1560343808 0.000
offline_datapoint_3 1560343808 0.584
offline_datapoint_13 1560343808 14.595
offline_datapoint_10 1560343820 0.219
offline_datapoint_6 1560343820 10.637
offline_datapoint_16 1560343820 0.000
offline_datapoint_7 1560343820 567.167
offline_datapoint_15 1560343820 71.583
offline_datapoint_2 1560343820 0.000
offline_datapoint_5 1560343820 116.833
offline_datapoint_0 1560343820 478.500
offline_datapoint_9 1560343820 0.000
offline_datapoint_12 1560343820 210.250
offline_datapoint_4 1560343820 1.333
offline_datapoint_11 1560343820 13.000
offline_datapoint_14 1560343820 14.333
offline_datapoint_1 1560343820 0.000
offline_datapoint_8 1560343820 0.000
offline_datapoint_3 1560343820 0.754
offline_datapoint_13 1560343820 9.883
offline_datapoint_10 1560343832 0.188
offline_datapoint_6 1560343832 11.335
offline_datapoint_16 1560343832 0.000
offline_datapoint_7 1560343832 528.250
offline_datapoint_15 1560343832 8.583
offline_datapoint_2 1560343832 0.000
offline_datapoint_5 1560343832 133.083
offline_datapoint_0 1560343832 474.833
offline_datapoint_9 1560343832 0.000
offline_datapoint_12 1560343832 239.917
offline_datapoint_4 1560343832 12.333
offline_datapoint_11 1560343832 45.000
offline_datapoint_14 1560343832 57.333
offline_datapoint_1 1560343832 0.000
offline_datapoint_8 1560343832 0.000
offline_datapoint_3 1560343832 0.588
offline_datapoint_13 1560343832 10.747
offline_datapoint_10 1560343844 0.156
offline_datapoint_6 1560343844 10.076
offline_datapoint_16 1560343844 0.000
offline_datapoint_7 1560343844 734.667
offline_datapoint_15 1560343844 43.583
offline_datapoint_2 1560343844 0.000
offline_datapoint_5 1560343844 157.750
offline_datapoint_0 1560343844 596.917
offline_datapoint_9 1560343844 0.000
offline_datapoint_12 1560343844 282.833
offline_datapoint_4 1560343844 21.000
offline_datapoint_11 1560343844 13.000
offline_datapoint_14 1560343844 34.000
offline_datapoint_1 1560343844 0.000
offline_datapoint_8 1560343844 0.000
offline_datapoint_3 1560343844 0.672
offline_datapoint_13 1560343844 9.404
offline_datapoint_10 1560343856 0.117
offline_datapoint_6 1560343856 10.288
offline_datapoint_16 1560343856 0.000
offline_datapoint_7 1560343856 565.083
offline_datapoint_15 1560343856 54.750
offline_datapoint_2 1560343856 0.000
offline_datapoint_5 1560343856 117.167
offline_datapoint_0 1560343856 470.917
offline_datapoint_9 1560343856 0.000
offline_datapoint_12 1560343856 204.167
offline_datapoint_4 1560343856 1.667
offline_datapoint_11 1560343856 20.333
offline_datapoint_14 1560343856 22.000
offline_datapoint_1 1560343856 0.000
offline_datapoint_8 1560343856 0.000
offline_datapoint_3 1560343856 0.741
offline_datapoint_13 1560343856 9.547
offline_datapoint_10 1560343868 0.098
offline_datapoint_6 1560343868 11.484
offline_datapoint_16 1560343868 0.000
offline_datapoint_7 1560343868 704.583
offline_datapoint_15 1560343868 30.917
offline_datapoint_2 1560343868 0.000
offline_datapoint_5 1560343868 203.667
offline_datapoint_0 1560343868 554.333
offline_datapoint_9 1560343868 0.000
offline_datapoint_12 1560343868 375.417
offline_datapoint_4 1560343868 7.667
offline_datapoint_11 1560343868 8.667
offline_datapoint_14 1560343868 16.333
offline_datapoint_1 1560343868 0.000
offline_datapoint_8 1560343868 0.000
offline_datapoint_3 1560343868 0.838
offline_datapoint_13 1560343868 10.645
offline_datapoint_10 1560343880 0.090
offline_datapoint_6 1560343880 8.383
offline_datapoint_16 1560343880 0.000
offline_datapoint_7 1560343880 466.500
offline_datapoint_15 1560343880 3.000
offline_datapoint_2 1560343880 0.000
offline_datapoint_5 1560343880 84.417
offline_datapoint_0 1560343880 470.667
offline_datapoint_9 1560343880 0.000
offline_datapoint_12 1560343880 144.667
offline_datapoint_4 1560343880 3.667
offline_datapoint_11 1560343880 42.333
offline_datapoint_14 1560343880 46.000
offline_datapoint_1 1560343880 0.000
offline_datapoint_8 1560343880 0.000
offline_datapoint_3 1560343880 0.684
offline_datapoint_13 1560343880 7.699
offline_datapoint_10 1560343892 0.066
offline_datapoint_6 1560343892 9.959
offline_datapoint_16 1560343892 0.000
offline_datapoint_7 1560343892 580.000
offline_datapoint_15 1560343892 15.417
offline_datapoint_2 1560343892 0.000
offline_datapoint_5 1560343892 139.333
offline_datapoint_0 1560343892 492.417
offline_datapoint_9 1560343892 0.000
offline_datapoint_12 1560343892 257.667
offline_datapoint_4 1560343892 4.333
offline_datapoint_11 1560343892 17.667
offline_datapoint_14 1560343892 22.000
offline_datapoint_1 1560343892 0.000
offline_datapoint_8 1560343892 0.000
offline_datapoint_3 1560343892 0.576
offline_datapoint_13 1560343892 9.383
offline_datapoint_10 1560343904 0.059
offline_datapoint_6 1560343904 8.718
offline_datapoint_16 1560343904 0.000
offline_datapoint_7 1560343904 610.417
offline_datapoint_15 1560343904 8.667
offline_datapoint_2 1560343904 0.000
offline_datapoint_5 1560343904 144.583
offline_datapoint_0 1560343904 507.417
offline_datapoint_9 1560343904 0.000
offline_datapoint_12 1560343904 267.750
offline_datapoint_4 1560343904 4.667
offline_datapoint_11 1560343904 18.000
offline_datapoint_14 1560343904 22.667
offline_datapoint_1 1560343904 0.000
offline_datapoint_8 1560343904 0.000
offline_datapoint_3 1560343904 0.513
offline_datapoint_13 1560343904 8.205
offline_datapoint_10 1560343916 0.039
offline_datapoint_6 1560343916 9.891
offline_datapoint_16 1560343916 0.000
offline_datapoint_7 1560343916 560.083
offline_datapoint_15 1560343916 47.500
offline_datapoint_2 1560343916 0.000
offline_datapoint_5 1560343916 117.333
offline_datapoint_0 1560343916 460.083
offline_datapoint_9 1560343916 0.000
offline_datapoint_12 1560343916 217.917
offline_datapoint_4 1560343916 6.000
offline_datapoint_11 1560343916 17.000
offline_datapoint_14 1560343916 23.000
offline_datapoint_1 1560343916 0.000
offline_datapoint_8 1560343916 0.000
offline_datapoint_3 1560343916 0.838
offline_datapoint_13 1560343916 9.053
offline_datapoint_10 1560343928 0.039
offline_datapoint_6 1560343928 10.252
offline_datapoint_16 1560343928 0.000
offline_datapoint_7 1560343928 604.083
offline_datapoint_15 1560343928 9.167
offline_datapoint_2 1560343928 0.000
offline_datapoint_5 1560343928 149.667
offline_datapoint_0 1560343928 524.667
offline_datapoint_9 1560343928 0.000
offline_datapoint_12 1560343928 272.333
offline_datapoint_4 1560343928 5.667
offline_datapoint_11 1560343928 32.333
offline_datapoint_14 1560343928 38.000
offline_datapoint_1 1560343928 0.000
offline_datapoint_8 1560343928 0.000
offline_datapoint_3 1560343928 0.672
offline_datapoint_13 1560343928 9.580
offline_datapoint_10 1560343940 0.027
offline_datapoint_6 1560343940 9.129
offline_datapoint_16 1560343940 0.000
offline_datapoint_7 1560343940 719.333
offline_datapoint_15 1560343940 81.667
offline_datapoint_2 1560343940 0.000
offline_datapoint_5 1560343940 125.083
offline_datapoint_0 1560343940 542.750
offline_datapoint_9 1560343940 0.000
offline_datapoint_12 1560343940 218.417
offline_datapoint_4 1560343940 27.333
offline_datapoint_11 1560343940 15.000
offline_datapoint_14 1560343940 42.333
offline_datapoint_1 1560343940 0.000
offline_datapoint_8 1560343940 0.000
offline_datapoint_3 1560343940 0.838
offline_datapoint_13 1560343940 8.291
offline_datapoint_10 1560343952 0.027
offline_datapoint_6 1560343952 8.655
offline_datapoint_16 1560343952 0.000
offline_datapoint_7 1560343952 594.417
offline_datapoint_15 1560343952 11.167
offline_datapoint_2 1560343952 0.000
offline_datapoint_5 1560343952 152.333
offline_datapoint_0 1560343952 510.167
offline_datapoint_9 1560343952 0.000
offline_datapoint_12 1560343952 269.667
offline_datapoint_4 1560343952 6.000
offline_datapoint_11 1560343952 20.000
offline_datapoint_14 1560343952 26.000
offline_datapoint_1 1560343952 0.000
offline_datapoint_8 1560343952 0.000
offline_datapoint_3 1560343952 0.672
offline_datapoint_13 1560343952 7.983
offline_datapoint_10 1560343964 0.020
offline_datapoint_6 1560343964 9.824
offline_datapoint_16 1560343964 0.000
offline_datapoint_7 1560343964 603.667
offline_datapoint_15 1560343964 24.583
offline_datapoint_2 1560343964 0.000
offline_datapoint_5 1560343964 142.250
offline_datapoint_0 1560343964 507.167
offline_datapoint_9 1560343964 0.000
offline_datapoint_12 1560343964 257.417
offline_datapoint_4 1560343964 10.333
offline_datapoint_11 1560343964 26.000
offline_datapoint_14 1560343964 36.333
offline_datapoint_1 1560343964 0.000
offline_datapoint_8 1560343964 0.000
offline_datapoint_3 1560343964 0.588
offline_datapoint_13 1560343964 9.236
offline_datapoint_10 1560343976 0.219
offline_datapoint_6 1560343976 7.293
offline_datapoint_16 1560343976 0.000
offline_datapoint_7 1560343976 546.833
offline_datapoint_15 1560343976 28.000
offline_datapoint_2 1560343976 0.000
offline_datapoint_5 1560343976 111.833
offline_datapoint_0 1560343976 414.000
offline_datapoint_9 1560343976 0.000
offline_datapoint_12 1560343976 188.333
offline_datapoint_4 1560343976 12.667
offline_datapoint_11 1560343976 13.333
offline_datapoint_14 1560343976 26.000
offline_datapoint_1 1560343976 0.000
offline_datapoint_8 1560343976 0.000
offline_datapoint_3 1560343976 0.671
offline_datapoint_13 1560343976 6.622
offline_datapoint_10 1560343988 0.188
offline_datapoint_6 1560343988 6.360
offline_datapoint_16 1560343988 0.000
offline_datapoint_7 1560343988 586.917
offline_datapoint_15 1560343988 20.833
offline_datapoint_2 1560343988 0.000
offline_datapoint_5 1560343988 119.500
offline_datapoint_0 1560343988 471.583
offline_datapoint_9 1560343988 0.000
offline_datapoint_12 1560343988 216.250
offline_datapoint_4 1560343988 0.667
offline_datapoint_11 1560343988 24.667
offline_datapoint_14 1560343988 25.333
offline_datapoint_1 1560343988 0.000
offline_datapoint_8 1560343988 0.000
offline_datapoint_3 1560343988 0.669
offline_datapoint_13 1560343988 5.690
offline_datapoint_10 1560344000 0.137
offline_datapoint_6 1560344000 10.717
offline_datapoint_16 1560344000 0.000
offline_datapoint_7 1560344000 629.333
offline_datapoint_15 1560344000 18.500
offline_datapoint_2 1560344000 0.000
offline_datapoint_5 1560344000 169.000
offline_datapoint_0 1560344000 563.833
offline_datapoint_9 1560344000 0.000
offline_datapoint_12 1560344000 313.833
offline_datapoint_4 1560344000 2.667
offline_datapoint_11 1560344000 29.667
offline_datapoint_14 1560344000 32.333
offline_datapoint_1 1560344000 0.000
offline_datapoint_8 1560344000 0.000
offline_datapoint_3 1560344000 0.660
offline_datapoint_13 1560344000 10.058
offline_datapoint_10 1560344012 0.117
offline_datapoint_6 1560344012 9.130
offline_datapoint_16 1560344012 0.000
offline_datapoint_7 1560344012 639.333
offline_datapoint_15 1560344012 10.083
offline_datapoint_2 1560344012 0.000
offline_datapoint_5 1560344012 140.250
offline_datapoint_0 1560344012 521.667
offline_datapoint_9 1560344012 0.000
offline_datapoint_12 1560344012 253.000
offline_datapoint_4 1560344012 4.667
offline_datapoint_11 1560344012 5.667
offline_datapoint_14 1560344012 10.333
offline_datapoint_1 1560344012 0.000
offline_datapoint_8 1560344012 0.000
offline_datapoint_3 1560344012 0.683
offline_datapoint_13 1560344012 8.447
offline_datapoint_10 1560344024 0.098
offline_datapoint_6 1560344024 8.703
offline_datapoint_16 1560344024 0.000
offline_datapoint_7 1560344024 592.333
offline_datapoint_15 1560344024 15.083
offline_datapoint_2 1560344024 0.000
offline_datapoint_5 1560344024 126.583
offline_datapoint_0 1560344024 487.667
offline_datapoint_9 1560344024 0.000
offline_datapoint_12 1560344024 221.667
offline_datapoint_4 1560344024 4.000
offline_datapoint_11 1560344024 6.333
offline_datapoint_14 1560344024 10.333
offline_datapoint_1 1560344024 0.000
offline_datapoint_8 1560344024 0.000
offline_datapoint_3 1560344024 0.586
offline_datapoint_13 1560344024 8.117
offline_datapoint_10 1560344036 0.078
offline_datapoint_6 1560344036 13.580
offline_datapoint_16 1560344036 0.000
offline_datapoint_7 1560344036 602.667
offline_datapoint_15 1560344036 42.500
offline_datapoint_2 1560344036 0.000
offline_datapoint_5 1560344036 158.083
offline_datapoint_0 1560344036 555.333
offline_datapoint_9 1560344036 0.000
offline_datapoint_12 1560344036 292.333
offline_datapoint_4 1560344036 3.000
offline_datapoint_11 1560344036 18.000
offline_datapoint_14 1560344036 21.000
offline_datapoint_1 1560344036 0.000
offline_datapoint_8 1560344036 0.000
offline_datapoint_3 1560344036 0.741
offline_datapoint_13 1560344036 12.840
offline_datapoint_10 1560344048 0.066
offline_datapoint_6 1560344048 9.727
offline_datapoint_16 1560344048 0.000
offline_datapoint_7 1560344048 635.000
offline_datapoint_15 1560344048 17.500
offline_datapoint_2 1560344048 0.000
offline_datapoint_5 1560344048 176.667
offline_datapoint_0 1560344048 561.583
offline_datapoint_9 1560344048 0.000
offline_datapoint_12 1560344048 324.083
offline_datapoint_4 1560344048 3.000
offline_datapoint_11 1560344048 32.667
offline_datapoint_14 1560344048 35.667
offline_datapoint_1 1560344048 0.000
offline_datapoint_8 1560344048 0.000
offline_datapoint_3 1560344048 0.597
offline_datapoint_13 1560344048 9.130
offline_datapoint_10 1560344060 0.059
offline_datapoint_6 1560344060 8.655
offline_datapoint_16 1560344060 0.000
offline_datapoint_7 1560344060 551.000
offline_datapoint_15 1560344060 4.167
offline_datapoint_2 1560344060 0.000
offline_datapoint_5 1560344060 110.417
offline_datapoint_0 1560344060 443.917
offline_datapoint_9 1560344060 0.000
offline_datapoint_12 1560344060 192.750
offline_datapoint_4 1560344060 3.333
offline_datapoint_11 1560344060 6.000
offline_datapoint_14 1560344060 9.333
offline_datapoint_1 1560344060 0.000
offline_datapoint_8 1560344060 0.000
offline_datapoint_3 1560344060 0.588
offline_datapoint_13 1560344060 8.067
offline_datapoint_10 1560344069 0.047
offline_datapoint_6 1560344069 7.538
offline_datapoint_16 1560344069 0.000
offline_datapoint_7 1560344069 551.833
offline_datapoint_15 1560344069 7.500
offline_datapoint_2 1560344069 0.000
offline_datapoint_5 1560344069 99.167
offline_datapoint_0 1560344069 412.000
offline_datapoint_9 1560344069 0.000
offline_datapoint_12 1560344069 163.667
offline_datapoint_4 1560344069 2.667
offline_datapoint_11 1560344069 9.333
offline_datapoint_14 1560344069 12.000
offline_datapoint_1 1560344069 0.000
offline_datapoint_8 1560344069 0.000
offline_datapoint_3 1560344069 0.670
offline_datapoint_13 1560344069 6.868
offline_datapoint_10 1560344078 0.039
offline_datapoint_6 1560344078 11.008
offline_datapoint_16 1560344078 0.000
offline_datapoint_7 1560344078 605.417
offline_datapoint_15 1560344078 9.917
offline_datapoint_2 1560344078 0.000
offline_datapoint_5 1560344078 140.833
offline_datapoint_0 1560344078 517.917
offline_datapoint_9 1560344078 0.000
offline_datapoint_12 1560344078 252.667
offline_datapoint_4 1560344078 6.333
offline_datapoint_11 1560344078 17.667
offline_datapoint_14 1560344078 24.000
offline_datapoint_1 1560344078 0.000
offline_datapoint_8 1560344078 0.000
offline_datapoint_3 1560344078 0.504
offline_datapoint_13 1560344078 10.504
offline_datapoint_10 1560344090 0.039
offline_datapoint_6 1560344090 10.628
offline_datapoint_16 1560344090 0.000
offline_datapoint_7 1560344090 512.000
offline_datapoint_15 1560344090 11.250
offline_datapoint_2 1560344090 0.000
offline_datapoint_5 1560344090 96.667
offline_datapoint_0 1560344090 422.583
offline_datapoint_9 1560344090 0.000
offline_datapoint_12 1560344090 170.083
offline_datapoint_4 1560344090 3.667
offline_datapoint_11 1560344090 13.333
offline_datapoint_14 1560344090 17.000
offline_datapoint_1 1560344090 0.000
offline_datapoint_8 1560344090 0.000
offline_datapoint_3 1560344090 0.586
offline_datapoint_13 1560344090 10.042
offline_datapoint_10 1560344102 0.027
offline_datapoint_6 1560344102 7.976
offline_datapoint_16 1560344102 0.000
offline_datapoint_7 1560344102 594.000
offline_datapoint_15 1560344102 10.000
offline_datapoint_2 1560344102 0.000
offline_datapoint_5 1560344102 103.750
offline_datapoint_0 1560344102 434.000
offline_datapoint_9 1560344102 0.000
offline_datapoint_12 1560344102 180.417
offline_datapoint_4 1560344102 6.333
offline_datapoint_11 1560344102 28.333
offline_datapoint_14 1560344102 34.667
offline_datapoint_1 1560344102 0.000
offline_datapoint_8 1560344102 0.000
offline_datapoint_3 1560344102 0.840
offline_datapoint_13 1560344102 7.137
offline_datapoint_10 1560344114 0.020
offline_datapoint_6 1560344114 6.784
offline_datapoint_16 1560344114 0.000
offline_datapoint_7 1560344114 498.417
offline_datapoint_15 1560344114 5.000
offline_datapoint_2 1560344114 0.000
offline_datapoint_5 1560344114 83.500
offline_datapoint_0 1560344114 386.250
offline_datapoint_9 1560344114 0.000
offline_datapoint_12 1560344114 138.500
offline_datapoint_4 1560344114 3.667
offline_datapoint_11 1560344114 5.000
offline_datapoint_14 1560344114 8.667
offline_datapoint_1 1560344114 0.000
offline_datapoint_8 1560344114 0.000
offline_datapoint_3 1560344114 0.586
offline_datapoint_13 1560344114 6.198
offline_datapoint_10 1560344126 0.020
offline_datapoint_6 1560344126 2.254
offline_datapoint_16 1560344126 0.000
offline_datapoint_7 1560344126 394.667
offline_datapoint_15 1560344126 1.000
offline_datapoint_2 1560344126 0.000
offline_datapoint_5 1560344126 24.417
offline_datapoint_0 1560344126 228.917
offline_datapoint_9 1560344126 0.000
offline_datapoint_12 1560344126 25.667
offline_datapoint_4 1560344126 4.000
offline_datapoint_11 1560344126 20.667
offline_datapoint_14 1560344126 24.667
offline_datapoint_1 1560344126 0.000
offline_datapoint_8 1560344126 0.000
offline_datapoint_3 1560344126 0.584
offline_datapoint_13 1560344126 1.669
offline_datapoint_10 1560344138 0.020
offline_datapoint_6 1560344138 5.956
offline_datapoint_16 1560344138 0.000
offline_datapoint_7 1560344138 485.250
offline_datapoint_15 1560344138 6.000
offline_datapoint_2 1560344138 0.000
offline_datapoint_5 1560344138 83.500
offline_datapoint_0 1560344138 364.750
offline_datapoint_9 1560344138 0.000
offline_datapoint_12 1560344138 142.417
offline_datapoint_4 1560344138 4.667
offline_datapoint_11 1560344138 30.000
offline_datapoint_14 1560344138 34.667
offline_datapoint_1 1560344138 0.000
offline_datapoint_8 1560344138 0.000
offline_datapoint_3 1560344138 0.503
offline_datapoint_13 1560344138 5.453
offline_datapoint_10 1560344150 0.008
offline_datapoint_6 1560344150 3.843
offline_datapoint_16 1560344150 0.000
offline_datapoint_7 1560344150 383.333
offline_datapoint_15 1560344150 18.583
offline_datapoint_2 1560344150 0.000
offline_datapoint_5 1560344150 24.083
offline_datapoint_0 1560344150 253.583
offline_datapoint_9 1560344150 0.000
offline_datapoint_12 1560344150 27.833
offline_datapoint_4 1560344150 1.667
offline_datapoint_11 1560344150 8.000
offline_datapoint_14 1560344150 9.667
offline_datapoint_1 1560344150 0.000
offline_datapoint_8 1560344150 0.000
offline_datapoint_3 1560344150 0.501
offline_datapoint_13 1560344150 3.342
